"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,3,CT,"Electric Generators, Independent Power Producers",Natural Gas,1233591
2016,3,CT,"Electric Generators, Independent Power Producers",Nuclear,1553691
2016,3,CT,"Electric Generators, Independent Power Producers",Other,49027
2016,3,CT,"Electric Generators, Independent Power Producers",Petroleum,-1057
2016,3,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1766
2016,3,CT,"Electric Generators, Independent Power Producers",Other Biomass,52721
2016,3,CT,"Electric Generators, Independent Power Producers",Wind,1372
2016,3,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,22737
2016,3,CT,"Electric Generators, Electric Utilities",Total,2937
2016,3,CT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2436
2016,3,CT,"Electric Generators, Electric Utilities",Natural Gas,0
2016,3,CT,"Electric Generators, Electric Utilities",Petroleum,501
2016,3,CT,"Electric Generators, Electric Utilities",Other Biomass,0
2016,3,DC,Total Electric Power Industry,Total,4819
2016,3,DC,Total Electric Power Industry,Natural Gas,4814
2016,3,DC,Total Electric Power Industry,Petroleum,5
2016,3,DC,Total Electric Power Industry,Other Biomass,0
2016,3,DC,"Combined Heat and Power, Commercial Power",Total,4819
2016,3,DC,"Combined Heat and Power, Commercial Power",Natural Gas,4814
2016,3,DC,"Combined Heat and Power, Commercial Power",Petroleum,5
2016,3,DC,"Combined Heat and Power, Electric Power",Total,0
2016,3,DC,"Combined Heat and Power, Electric Power",Natural Gas,0
2016,3,DC,"Combined Heat and Power, Electric Power",Other Biomass,0
2016,3,DE,Total Electric Power Industry,Total,610982
2016,3,DE,Total Electric Power Industry,Coal,0
2016,3,DE,Total Electric Power Industry,Natural Gas,588210
2016,3,DE,Total Electric Power Industry,Other Gases,14664
2016,3,DE,Total Electric Power Industry,Petroleum,-2971
2016,3,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,4673
2016,3,DE,Total Electric Power Industry,Other Biomass,5898
2016,3,DE,Total Electric Power Industry,Wind,508
2016,3,DE,"Combined Heat and Power, Industrial Power",Total,89725
2016,3,DE,"Combined Heat and Power, Industrial Power",Natural Gas,73967
2016,3,DE,"Combined Heat and Power, Industrial Power",Other Gases,14664
2016,3,DE,"Combined Heat and Power, Industrial Power",Petroleum,0
2016,3,DE,"Combined Heat and Power, Industrial Power",Other Biomass,1094
2016,3,DE,"Combined Heat and Power, Commercial Power",Total,646
2016,3,DE,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,138
2016,3,DE,"Combined Heat and Power, Commercial Power",Wind,508
2016,3,DE,"Combined Heat and Power, Electric Power",Total,22017
2016,3,DE,"Combined Heat and Power, Electric Power",Coal,0
2016,3,DE,"Combined Heat and Power, Electric Power",Natural Gas,21943
2016,3,DE,"Combined Heat and Power, Electric Power",Petroleum,73
2016,3,DE,"Electric Generators, Independent Power Producers",Total,494466
2016,3,DE,"Electric Generators, Independent Power Producers",Coal,0
2016,3,DE,"Electric Generators, Independent Power Producers",Natural Gas,488874
2016,3,DE,"Electric Generators, Independent Power Producers",Petroleum,-3144
2016,3,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3933
2016,3,DE,"Electric Generators, Independent Power Producers",Other Biomass,4803
2016,3,DE,"Electric Generators, Electric Utilities",Total,4128
2016,3,DE,"Electric Generators, Electric Utilities",Natural Gas,3426
2016,3,DE,"Electric Generators, Electric Utilities",Petroleum,99
2016,3,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,603
2016,3,FL,Total Electric Power Industry,Total,17504942
2016,3,FL,Total Electric Power Industry,Coal,2016294
2016,3,FL,Total Electric Power Industry,Hydroelectric Conventional,22776
2016,3,FL,Total Electric Power Industry,Natural Gas,11893376
2016,3,FL,Total Electric Power Industry,Nuclear,2675892
2016,3,FL,Total Electric Power Industry,Other Gases,321
2016,3,FL,Total Electric Power Industry,Other,259842
2016,3,FL,Total Electric Power Industry,Petroleum,242585
2016,3,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,20068
2016,3,FL,Total Electric Power Industry,Other Biomass,212005
2016,3,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,161783
2016,3,FL,"Combined Heat and Power, Industrial Power",Total,417178
2016,3,FL,"Combined Heat and Power, Industrial Power",Coal,14375
2016,3,FL,"Combined Heat and Power, Industrial Power",Natural Gas,84816
2016,3,FL,"Combined Heat and Power, Industrial Power",Other Gases,321
2016,3,FL,"Combined Heat and Power, Industrial Power",Other,145588
2016,3,FL,"Combined Heat and Power, Industrial Power",Petroleum,816
2016,3,FL,"Combined Heat and Power, Industrial Power",Other Biomass,31471
2016,3,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,139790
2016,3,FL,"Combined Heat and Power, Commercial Power",Total,9792
2016,3,FL,"Combined Heat and Power, Commercial Power",Natural Gas,4298
2016,3,FL,"Combined Heat and Power, Commercial Power",Petroleum,0
2016,3,FL,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,153
2016,3,FL,"Combined Heat and Power, Commercial Power",Other Biomass,5342
2016,3,FL,"Combined Heat and Power, Electric Power",Total,371936
2016,3,FL,"Combined Heat and Power, Electric Power",Coal,25566
2016,3,FL,"Combined Heat and Power, Electric Power",Natural Gas,333150
2016,3,FL,"Combined Heat and Power, Electric Power",Petroleum,0
2016,3,FL,"Combined Heat and Power, Electric Power",Other Biomass,13051
2016,3,FL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,169
2016,3,FL,"Electric Generators, Independent Power Producers",Total,939993
2016,3,FL,"Electric Generators, Independent Power Producers",Coal,0
2016,3,FL,"Electric Generators, Independent Power Producers",Natural Gas,644776
2016,3,FL,"Electric Generators, Independent Power Producers",Other,114254
2016,3,FL,"Electric Generators, Independent Power Producers",Petroleum,154
2016,3,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,6339
2016,3,FL,"Electric Generators, Independent Power Producers",Other Biomass,152646
2016,3,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,21824
2016,3,FL,"Electric Generators, Electric Utilities",Total,15766043
2016,3,FL,"Electric Generators, Electric Utilities",Coal,1976352
2016,3,FL,"Electric Generators, Electric Utilities",Hydroelectric Conventional,22776
2016,3,FL,"Electric Generators, Electric Utilities",Natural Gas,10826336
2016,3,FL,"Electric Generators, Electric Utilities",Nuclear,2675892
2016,3,FL,"Electric Generators, Electric Utilities",Petroleum,241616
2016,3,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,13577
2016,3,FL,"Electric Generators, Electric Utilities",Other Biomass,9495
2016,3,GA,Total Electric Power Industry,Total,9066663
2016,3,GA,Total Electric Power Industry,Coal,1908285
2016,3,GA,Total Electric Power Industry,Pumped Storage,-8450
2016,3,GA,Total Electric Power Industry,Hydroelectric Conventional,317126
2016,3,GA,Total Electric Power Industry,Natural Gas,4108026
2016,3,GA,Total Electric Power Industry,Nuclear,2289897
2016,3,GA,Total Electric Power Industry,Other,11008
2016,3,GA,Total Electric Power Industry,Petroleum,15900
2016,3,GA,Total Electric Power Industry,Solar Thermal and Photovoltaic,52644
2016,3,GA,Total Electric Power Industry,Other Biomass,31397
2016,3,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,340831
2016,3,GA,"Combined Heat and Power, Industrial Power",Total,402103
2016,3,GA,"Combined Heat and Power, Industrial Power",Coal,18417
2016,3,GA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,2008
2016,3,GA,"Combined Heat and Power, Industrial Power",Natural Gas,42804
2016,3,GA,"Combined Heat and Power, Industrial Power",Other,11008
2016,3,GA,"Combined Heat and Power, Industrial Power",Petroleum,10158
2016,3,GA,"Combined Heat and Power, Industrial Power",Other Biomass,15840
2016,3,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,301869
2016,3,GA,"Combined Heat and Power, Commercial Power",Total,1605
2016,3,GA,"Combined Heat and Power, Commercial Power",Natural Gas,0
2016,3,GA,"Combined Heat and Power, Commercial Power",Petroleum,289
2016,3,GA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,306
2016,3,GA,"Combined Heat and Power, Commercial Power",Other Biomass,1011
2016,3,GA,"Combined Heat and Power, Electric Power",Total,42939
2016,3,GA,"Combined Heat and Power, Electric Power",Natural Gas,42007
2016,3,GA,"Combined Heat and Power, Electric Power",Petroleum,0
2016,3,GA,"Combined Heat and Power, Electric Power",Other Biomass,932
2016,3,GA,"Electric Generators, Independent Power Producers",Total,872617
2016,3,GA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1041
2016,3,GA,"Electric Generators, Independent Power Producers",Natural Gas,772695
2016,3,GA,"Electric Generators, Independent Power Producers",Petroleum,29
2016,3,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,46275
2016,3,GA,"Electric Generators, Independent Power Producers",Other Biomass,13615
2016,3,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,38962
2016,3,GA,"Electric Generators, Electric Utilities",Total,7747399
2016,3,GA,"Electric Generators, Electric Utilities",Coal,1889868
2016,3,GA,"Electric Generators, Electric Utilities",Pumped Storage,-8450
2016,3,GA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,314077
2016,3,GA,"Electric Generators, Electric Utilities",Natural Gas,3250520
2016,3,GA,"Electric Generators, Electric Utilities",Nuclear,2289897
2016,3,GA,"Electric Generators, Electric Utilities",Other,0
2016,3,GA,"Electric Generators, Electric Utilities",Petroleum,5423
2016,3,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,6063
2016,3,HI,Total Electric Power Industry,Total,759037
2016,3,HI,Total Electric Power Industry,Coal,130620
2016,3,HI,Total Electric Power Industry,Geothermal,21336
2016,3,HI,Total Electric Power Industry,Hydroelectric Conventional,8519
2016,3,HI,Total Electric Power Industry,Other Gases,4849
2016,3,HI,Total Electric Power Industry,Other,18688
2016,3,HI,Total Electric Power Industry,Petroleum,496576
2016,3,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,7043
2016,3,HI,Total Electric Power Industry,Other Biomass,29697
2016,3,HI,Total Electric Power Industry,Wind,41709
2016,3,HI,"Combined Heat and Power, Industrial Power",Total,30270
2016,3,HI,"Combined Heat and Power, Industrial Power",Coal,1661
2016,3,HI,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,5754
2016,3,HI,"Combined Heat and Power, Industrial Power",Other Gases,4849
2016,3,HI,"Combined Heat and Power, Industrial Power",Petroleum,8032
2016,3,HI,"Combined Heat and Power, Industrial Power",Other Biomass,9974
2016,3,HI,"Combined Heat and Power, Commercial Power",Total,36868
2016,3,HI,"Combined Heat and Power, Commercial Power",Other,17992
2016,3,HI,"Combined Heat and Power, Commercial Power",Petroleum,150
2016,3,HI,"Combined Heat and Power, Commercial Power",Other Biomass,18726
2016,3,HI,"Combined Heat and Power, Electric Power",Total,239376
2016,3,HI,"Combined Heat and Power, Electric Power",Coal,128959
2016,3,HI,"Combined Heat and Power, Electric Power",Other,697
2016,3,HI,"Combined Heat and Power, Electric Power",Petroleum,109721
2016,3,HI,"Combined Heat and Power, Electric Power",Other Biomass,0
2016,3,HI,"Electric Generators, Independent Power Producers",Total,76447
2016,3,HI,"Electric Generators, Independent Power Producers",Geothermal,21336
2016,3,HI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,648
2016,3,HI,"Electric Generators, Independent Power Producers",Other,0
2016,3,HI,"Electric Generators, Independent Power Producers",Petroleum,9786
2016,3,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,2968
2016,3,HI,"Electric Generators, Independent Power Producers",Other Biomass,0
2016,3,HI,"Electric Generators, Independent Power Producers",Wind,41709
2016,3,HI,"Electric Generators, Electric Utilities",Total,376077
2016,3,HI,"Electric Generators, Electric Utilities",Coal,0
2016,3,HI,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2117
2016,3,HI,"Electric Generators, Electric Utilities",Other,0
2016,3,HI,"Electric Generators, Electric Utilities",Petroleum,368887
2016,3,HI,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,4075
2016,3,HI,"Electric Generators, Electric Utilities",Other Biomass,997
2016,3,IA,Total Electric Power Industry,Total,4085385
2016,3,IA,Total Electric Power Industry,Coal,1419655
2016,3,IA,Total Electric Power Industry,Hydroelectric Conventional,89261
2016,3,IA,Total Electric Power Industry,Natural Gas,232437
2016,3,IA,Total Electric Power Industry,Nuclear,453576
2016,3,IA,Total Electric Power Industry,Other,410
2016,3,IA,Total Electric Power Industry,Petroleum,8866
2016,3,IA,Total Electric Power Industry,Other Biomass,21855
2016,3,IA,Total Electric Power Industry,Wind,1859250
2016,3,IA,Total Electric Power Industry,Wood and Wood Derived Fuels,75
2016,3,IA,"Combined Heat and Power, Industrial Power",Total,181296
2016,3,IA,"Combined Heat and Power, Industrial Power",Coal,153432
2016,3,IA,"Combined Heat and Power, Industrial Power",Natural Gas,18534
2016,3,IA,"Combined Heat and Power, Industrial Power",Other,410
2016,3,IA,"Combined Heat and Power, Industrial Power",Petroleum,3234
2016,3,IA,"Combined Heat and Power, Industrial Power",Other Biomass,5687
2016,3,IA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,0
2016,3,IA,"Combined Heat and Power, Commercial Power",Total,22482
2016,3,IA,"Combined Heat and Power, Commercial Power",Coal,8918
2016,3,IA,"Combined Heat and Power, Commercial Power",Natural Gas,8328
2016,3,IA,"Combined Heat and Power, Commercial Power",Petroleum,1230
2016,3,IA,"Combined Heat and Power, Commercial Power",Other Biomass,3679
2016,3,IA,"Combined Heat and Power, Commercial Power",Wind,252
2016,3,IA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,75
2016,3,IA,"Combined Heat and Power, Electric Power",Total,428
2016,3,IA,"Combined Heat and Power, Electric Power",Other Biomass,428
2016,3,IA,"Electric Generators, Independent Power Producers",Total,1134478
2016,3,IA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,626
2016,3,IA,"Electric Generators, Independent Power Producers",Natural Gas,0
2016,3,IA,"Electric Generators, Independent Power Producers",Nuclear,453576
2016,3,IA,"Electric Generators, Independent Power Producers",Petroleum,58
2016,3,IA,"Electric Generators, Independent Power Producers",Other Biomass,9826
2016,3,IA,"Electric Generators, Independent Power Producers",Wind,670392
2016,3,IA,"Electric Generators, Electric Utilities",Total,2746702
2016,3,IA,"Electric Generators, Electric Utilities",Coal,1257305
2016,3,IA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,88636
2016,3,IA,"Electric Generators, Electric Utilities",Natural Gas,205576
2016,3,IA,"Electric Generators, Electric Utilities",Petroleum,4344
2016,3,IA,"Electric Generators, Electric Utilities",Other Biomass,2236
2016,3,IA,"Electric Generators, Electric Utilities",Wind,1188606
2016,3,IA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,3,ID,Total Electric Power Industry,Total,1521853
2016,3,ID,Total Electric Power Industry,Coal,6013
2016,3,ID,Total Electric Power Industry,Geothermal,8154
2016,3,ID,Total Electric Power Industry,Hydroelectric Conventional,935221
2016,3,ID,Total Electric Power Industry,Natural Gas,250682
2016,3,ID,Total Electric Power Industry,Other,6198
2016,3,ID,Total Electric Power Industry,Petroleum,4
2016,3,ID,Total Electric Power Industry,Other Biomass,14386
2016,3,ID,Total Electric Power Industry,Wind,259365
2016,3,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,41830
2016,3,ID,"Combined Heat and Power, Industrial Power",Total,57477
2016,3,ID,"Combined Heat and Power, Industrial Power",Coal,6013
2016,3,ID,"Combined Heat and Power, Industrial Power",Natural Gas,7532
